project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,transcriber,abundance,confidence,Vocalization,Interval,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,comment,species_comment,original_file_name
SK Pyrodiversity,ECCC,13-UEB25-BS,2019-06-27,7:17:00,Transcribed,55.51974,-104.55754,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,3,Robert Wapple,1,Confident,Song,1-2 min,LA RONGE A,379.20m,61km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,61km,14.7,9.8,73,0,13,4,,97.46,,,NA,,,13-UEB25-BS_20190627_071700.wav
SK Pyrodiversity,ECCC,13-UEB25-BS,2019-06-27,7:17:00,Transcribed,55.51974,-104.55754,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,4,Robert Wapple,1,Confident,Song,1-2 min,LA RONGE A,379.20m,61km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,61km,14.7,9.8,73,0,13,4,,97.46,,,NA,,,13-UEB25-BS_20190627_071700.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Confident,Song,2-3 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,GRAJ,Perisoreus canadensis,Gray Jay,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Confident,Call,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,RUGR,Bonasa umbellus,Ruffed Grouse,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,SACR,Antigone canadensis,Sandhill Crane,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,To Be Checked,Call,1-2 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,0,0,Other issues,2,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,0,0,Other issues,3,Chris Chutter,1,Confident,Song,1-2 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,UNKN, ,Unknown,UNKNOWN,3m 1SPR,0,0,0,0,Other issues,0,Chris Chutter,1,Unknown far,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",Possible SWTH,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,UNKN, ,Unknown,UNKNOWN,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,To Be Checked,Call,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",RESQ/GRAJ?,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,UNKN, ,Unknown,UNKNOWN,3m 1SPR,0,0,0,0,Other issues,2,Chris Chutter,1,Unknown far,Call,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",Sounds like a gull or hawk possibly,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,UNPA, ,Unknown Passerine,UNKNOWN,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Unknown far,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",RCKI I think,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-27,7:21:00,Transcribed,55.31498,-104.83459,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,Other issues,1,Chris Chutter,1,Unknown far,Song,0-1 min,LA RONGE A,379.20m,33km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,33km,14.7,9.8,73,0,13,4,,97.46,,,NA,"Signal seemed weak, especially early.",,13-UEB12-PR_20190627_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confident,Call,1-2 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,0,1,1,0,None,2,Avery Bartels,1,Confident,Song,2-3 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,CANG,Branta canadensis,Canada Goose,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confident,Call,1-2 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confirmed,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,a little more audible later in recording,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,1,0,None,2,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,1,0,None,3,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,SPSA,Actitis macularius,Spotted Sandpiper,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confident,Call,2-3 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,visible but not audible,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,1,1,0,None,2,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,visible but not audible,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,0,1,1,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-27,7:23:00,Transcribed,55.24411,-105.53696,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,0,1,1,0,None,2,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,20km,14.7,9.8,73,0,13,4,,97.46,,,NA,wind barely a 1,,13-UDB62-BB_20190627_072300.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,To Be Checked,Song,2-3 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,Faint,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,HETH,Catharus guttatus,Hermit Thrush,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,MAWA,Setophaga magnolia,Magnolia Warbler,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,To Be Checked,Song,2-3 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,Faint,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,NOWA,Parkesia noveboracensis,Northern Waterthrush,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Call,1-2 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,UNPA, ,Unknown Passerine,UNKNOWN,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,To Be Checked,Call,2-3 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,2-3 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KR,2019-06-27,8:16:00,Transcribed,55.39613,-104.08246,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,80km,7.4,21.3,14.4,0,0,0,,LA RONGE RCS,378.60m,80km,15,9.6,70,0,17,8,,97.51,,,NA,,,13-UEB53-KR_20190627_081600.wav
SK Pyrodiversity,ECCC,13-UEB53-KP,2019-06-28,3:17:00,Transcribed,55.39595,-104.06122,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,82km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,82km,14.2,10.2,77,0,7,9,,97.67,,,NA,Hard to hear any birds.,,13-UEB53-KP_20190628_031700.wav
SK Pyrodiversity,ECCC,13-UEB53-KP,2019-06-28,3:17:00,Transcribed,55.39595,-104.06122,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,2-3 min,LA RONGE A,379.20m,82km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,82km,14.2,10.2,77,0,7,9,,97.67,,,NA,Hard to hear any birds.,Up singer,13-UEB53-KP_20190628_031700.wav
SK Pyrodiversity,ECCC,13-UEB53-KP,2019-06-28,3:17:00,Transcribed,55.39595,-104.06122,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,0,0,0,0,Both Sides Extra Static,1,Stan Shadick,1,Confident,Song,2-3 min,LA RONGE A,379.20m,82km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,82km,14.2,10.2,77,0,7,9,,97.67,,,NA,Hard to hear any birds.,,13-UEB53-KP_20190628_031700.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Call,1-2 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,COME,Mergus merganser,Common Merganser,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Call,0-1 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,HERG,Larus argentatus,Herring Gull,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Call,1-2 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,HERG,Larus argentatus,Herring Gull,AVES,3m 1SPR,0,0,0,0,None,2,Robert Wapple,1,Confident,Call,1-2 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,HERG,Larus argentatus,Herring Gull,AVES,3m 1SPR,0,0,0,0,None,3,Robert Wapple,1,Confident,Call,1-2 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,MAWA,Setophaga magnolia,Magnolia Warbler,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,"Sweet and short, with ""weezy-weezy-o"" pattern. AMRE less up and down, would have harsher last note.",13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,WIWA,Cardellina pusilla,Wilson's Warbler,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,1-2 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB33-IL,2019-06-28,4:19:00,Transcribed,55.35871,-104.41045,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,59km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,59km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB33-IL_20190628_041900.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,COGR,Quiscalus quiscula,Common Grackle,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Call,0-1 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB12-PR_20190628_042200.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,COGR,Quiscalus quiscula,Common Grackle,AVES,3m 1SPR,0,0,0,0,None,2,Avery Bartels,1,Confident,Call,0-1 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB12-PR_20190628_042200.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,COGR,Quiscalus quiscula,Common Grackle,AVES,3m 1SPR,0,0,0,0,None,3,Avery Bartels,1,Confident,Call,0-1 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB12-PR_20190628_042200.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Call,0-1 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB12-PR_20190628_042200.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,0,0,0,0,None,2,Avery Bartels,1,Confident,Call,2-3 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,duet with COLO1,13-UEB12-PR_20190628_042200.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,quiet,13-UEB12-PR_20190628_042200.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-28,4:22:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,13.1,19.2,16.2,1.1,0,1.1,,LA RONGE RCS,378.60m,33km,14,10.4,79,0,8,10,,97.68,,,NA,,,13-UEB12-PR_20190628_042200.wav
